Specimen choice input : Material,Steel,
189.47,1.46,4718.81
189.47,1.47,4752.80
189.47,1.47,4793.00
189.48,1.47,4837.74
189.48,1.47,4885.40
189.48,1.47,4934.52
189.48,1.47,4983.82
189.48,1.47,5032.20
189.49,1.46,5078.64
189.49,1.45,5122.14
189.49,1.45,5161.70
189.49,1.44,5196.34
189.49,1.43,5225.12
189.50,1.41,5255.22
189.51,1.38,5217.98
189.51,1.38,5186.09
189.51,1.38,5147.85
189.51,1.38,5104.41
189.51,1.38,5057.01
189.52,1.38,5006.91
189.52,1.39,4981.25
189.52,1.39,4955.40
189.52,1.39,4929.52
189.52,1.39,4903.77
189.52,1.40,4878.33
189.52,1.40,4828.99
189.53,1.41,4782.73
189.53,1.42,4740.74
189.53,1.43,4704.13
189.53,1.44,4673.93
189.53,1.46,4642.67
189.54,1.51,4672.45
189.55,1.51,4705.30
189.55,1.52,4745.59
189.55,1.52,4791.58
189.55,1.52,4841.54
189.55,1.52,4867.49
189.55,1.52,4893.83
189.55,1.52,4920.40
189.56,1.52,4947.03
189.56,1.52,4973.56
189.56,1.52,4999.87
189.56,1.52,5025.81
189.56,1.51,5051.26
189.56,1.51,5100.17
189.56,1.50,5145.60
189.57,1.49,5186.52
189.57,1.48,5221.98
189.57,1.47,5251.03
189.57,1.46,5280.54
189.58,1.43,5248.61
189.58,1.42,5217.57
189.59,1.42,5179.42
189.59,1.42,5135.28
189.59,1.42,5086.40
189.59,1.42,5060.58
189.59,1.43,5034.06
189.59,1.43,5007.01
189.59,1.43,4979.59
189.59,1.43,4951.96
189.60,1.43,4924.29
189.60,1.44,4896.74
189.60,1.44,4869.49
189.60,1.44,4842.69
189.60,1.44,4816.52
189.60,1.45,4791.11
189.60,1.46,4743.22
189.60,1.47,4700.20
189.61,1.48,4663.15
189.61,1.49,4633.06
189.61,1.51,4602.96
189.62,1.56,4641.84
189.62,1.56,4677.68
189.62,1.57,4721.26
189.63,1.57,4770.79
189.63,1.57,4797.22
189.63,1.57,4824.46
189.63,1.57,4852.31
189.63,1.57,4880.56
189.63,1.57,4909.05
189.63,1.57,4937.60
189.63,1.57,4966.05
189.63,1.57,4994.27
189.64,1.57,5022.11
189.64,1.56,5049.44
189.64,1.56,5076.14
189.64,1.56,5102.08
189.64,1.56,5127.13
189.64,1.55,5174.07
189.64,1.54,5215.95
189.65,1.53,5251.81
189.65,1.52,5280.72
189.65,1.50,5309.07
189.66,1.47,5281.87
189.66,1.47,5251.98
189.66,1.47,5214.22
189.66,1.47,5169.70
189.67,1.47,5119.64
189.67,1.47,5092.93
189.67,1.47,5065.33
189.67,1.47,5037.01
189.67,1.47,5008.14
189.67,1.47,4978.89
189.67,1.47,4949.42
189.67,1.48,4919.89
189.67,1.48,4890.47
189.68,1.48,4861.34
189.68,1.48,4832.66
189.68,1.49,4804.60
189.68,1.49,4777.31
189.68,1.49,4750.95
189.68,1.50,4725.66
189.68,1.51,4678.91
189.68,1.52,4638.16
189.69,1.53,4604.41
189.69,1.54,4578.60
189.70,1.60,4609.21
189.70,1.61,4647.99
189.70,1.62,4694.85
189.70,1.62,4720.74
189.71,1.62,4747.95
189.71,1.62,4776.24
189.71,1.62,4805.39
189.71,1.62,4835.18
189.71,1.62,4865.40
189.71,1.62,4895.87
189.71,1.62,4926.40
189.71,1.62,4956.85
189.71,1.62,4987.05
189.71,1.62,5016.86
189.72,1.62,5046.15
189.72,1.61,5074.79
189.72,1.61,5102.65
189.72,1.61,5129.61
189.72,1.60,5155.53
189.72,1.60,5203.76
189.72,1.59,5246.36
189.73,1.58,5282.38
189.73,1.56,5310.90
189.73,1.55,5337.65
189.74,1.52,5301.58
189.74,1.52,5268.78
189.74,1.51,5227.94
189.74,1.51,5180.23
189.75,1.51,5154.18
189.75,1.51,5126.88
189.75,1.51,5098.52
189.75,1.51,5069.26
189.75,1.51,5039.28
189.75,1.51,5008.75
189.75,1.52,4977.84
189.75,1.52,4946.71
189.75,1.52,4915.53
189.75,1.52,4884.48
189.76,1.53,4853.72
189.76,1.53,4823.42
189.76,1.53,4793.75
189.76,1.53,4764.87
189.76,1.54,4736.92
189.76,1.54,4710.06
189.76,1.55,4684.43
189.76,1.56,4637.46
189.77,1.57,4597.07
189.77,1.58,4564.23
189.77,1.60,4531.02
189.78,1.65,4567.54
189.78,1.66,4605.10
189.78,1.67,4651.78
189.78,1.67,4677.96
189.79,1.67,4705.73
189.79,1.67,4734.82
189.79,1.67,4765.00
189.79,1.67,4796.04
189.79,1.67,4827.70
189.79,1.67,4859.78
189.79,1.67,4892.09
189.79,1.67,4924.45
189.79,1.67,4956.69
189.79,1.67,4988.65
189.80,1.67,5020.18
189.80,1.67,5051.15
189.80,1.67,5081.43
189.80,1.66,5110.90
189.80,1.66,5139.42
189.80,1.66,5166.86
189.80,1.65,5193.11
189.80,1.64,5241.50
189.81,1.63,5283.64
189.81,1.62,5318.59
189.81,1.61,5345.44
189.81,1.59,5371.52
189.82,1.57,5333.93
189.82,1.56,5301.67
189.82,1.56,5260.80
189.83,1.56,5212.44
189.83,1.56,5185.84
189.83,1.56,5157.85
189.83,1.56,5128.64
189.83,1.56,5098.39
189.83,1.56,5067.27
189.83,1.56,5035.46
189.83,1.56,5003.14
189.83,1.56,4970.48
189.83,1.56,4937.65
189.84,1.57,4904.83
189.84,1.57,4872.17
189.84,1.57,4839.87
189.84,1.57,4808.08
189.84,1.58,4776.98
189.84,1.58,4746.71
189.84,1.58,4717.45
189.84,1.59,4689.33
189.84,1.59,4662.52
189.84,1.60,4637.15
189.85,1.61,4591.29
189.85,1.62,4552.77
189.85,1.63,4522.52
189.85,1.65,4494.40
189.86,1.69,4520.38
189.86,1.70,4552.96
189.86,1.71,4595.96
189.87,1.72,4647.81
189.87,1.72,4676.46
189.87,1.72,4706.58
189.87,1.72,4737.93
189.87,1.72,4770.26
189.87,1.73,4803.34
189.87,1.73,4836.93
189.87,1.73,4870.84
189.87,1.73,4904.88
189.88,1.73,4938.87
189.88,1.72,4972.64
189.88,1.72,5006.03
189.88,1.72,5038.90
189.88,1.72,5071.13
189.88,1.72,5102.59
189.88,1.72,5133.17
189.88,1.71,5162.74
189.88,1.71,5191.20
189.88,1.71,5218.43
189.89,1.70,5244.33
189.89,1.70,5291.74
189.89,1.69,5332.68
189.89,1.68,5366.44
189.89,1.67,5392.35
189.90,1.65,5418.28
189.90,1.63,5386.69
189.91,1.62,5357.71
189.91,1.62,5320.49
189.91,1.61,5275.90
189.91,1.61,5224.97
189.91,1.61,5197.47
189.91,1.61,5168.80
189.91,1.61,5139.12
189.92,1.61,5108.56
189.92,1.61,5077.27
189.92,1.61,5045.41
189.92,1.61,5013.12
189.92,1.61,4980.54
189.92,1.61,4947.83
189.92,1.61,4915.10
189.92,1.61,4882.51
189.92,1.61,4850.17
189.92,1.62,4818.20
189.93,1.62,4786.75
189.93,1.62,4755.93
189.93,1.62,4725.86
189.93,1.62,4696.66
189.93,1.63,4668.44
189.93,1.63,4641.31
189.93,1.63,4615.37
189.93,1.64,4567.45
189.94,1.64,4525.38
189.94,1.65,4489.79
189.94,1.66,4461.24
189.94,1.67,4432.68
189.95,1.72,4459.50
189.95,1.73,4489.59
189.96,1.74,4528.50
189.96,1.74,4575.73
189.96,1.75,4602.17
189.96,1.75,4630.28
189.96,1.75,4659.89
189.96,1.75,4690.81
189.96,1.75,4722.85
189.96,1.75,4755.81
189.96,1.76,4789.47
189.97,1.76,4823.66
189.97,1.76,4858.16
189.97,1.76,4892.79
189.97,1.75,4927.40
189.97,1.75,4961.81
189.97,1.75,4995.88
189.97,1.75,5029.47
189.97,1.75,5062.45
189.97,1.75,5094.69
189.97,1.75,5126.08
189.98,1.74,5156.51
189.98,1.74,5185.85
189.98,1.74,5213.99
189.98,1.73,5240.84
189.98,1.73,5266.28
189.98,1.72,5312.59
189.98,1.71,5352.19
189.99,1.71,5384.35
189.99,1.69,5417.29
190.00,1.65,5391.42
190.00,1.65,5360.12
190.00,1.64,5320.71
190.00,1.64,5274.12
190.00,1.64,5248.46
190.01,1.64,5221.40
190.01,1.64,5193.08
190.01,1.64,5163.66
190.01,1.64,5133.27
190.01,1.64,5102.07
190.01,1.64,5070.21
190.01,1.64,5037.83
190.01,1.64,5005.08
190.01,1.64,4972.11
190.01,1.64,4939.04
190.02,1.64,4906.03
190.02,1.64,4873.20
190.02,1.64,4840.68
190.02,1.64,4808.61
190.02,1.65,4777.11
190.02,1.65,4746.31
190.02,1.65,4716.33
190.02,1.65,4687.28
190.02,1.65,4659.26
190.02,1.66,4632.39
190.03,1.66,4606.75
190.03,1.67,4559.57
190.03,1.67,4518.41
190.03,1.68,4483.88
190.03,1.69,4456.50
190.04,1.70,4429.80
190.05,1.75,4462.94
190.05,1.76,4494.52
190.05,1.77,4534.88
190.05,1.77,4583.49
190.05,1.77,4610.59
190.05,1.78,4639.33
190.05,1.78,4669.55
190.06,1.78,4701.06
190.06,1.78,4733.65
190.06,1.78,4767.14
190.06,1.78,4801.33
190.06,1.78,4836.00
190.06,1.78,4870.97
190.06,1.78,4906.06
190.06,1.78,4941.10
190.06,1.78,4975.93
190.06,1.78,5010.39
190.07,1.78,5044.34
190.07,1.78,5077.65
190.07,1.77,5110.21
190.07,1.77,5141.89
190.07,1.77,5172.56
190.07,1.77,5202.12
190.07,1.76,5230.44
190.07,1.76,5257.42
190.07,1.76,5282.96
190.08,1.75,5329.33
190.08,1.74,5368.78
190.08,1.73,5400.62
190.08,1.71,5432.74
190.09,1.68,5402.49
190.09,1.67,5369.96
190.10,1.67,5329.27
190.10,1.66,5281.35
190.10,1.66,5255.02
190.10,1.66,5227.29
190.10,1.66,5198.31
190.10,1.66,5168.21
190.10,1.66,5137.16
190.10,1.66,5105.29
190.10,1.66,5072.76
190.11,1.66,5039.73
190.11,1.66,5006.32
190.11,1.66,4972.69
190.11,1.66,4938.99
190.11,1.66,4905.35
190.11,1.66,4871.89
190.11,1.67,4838.76
190.11,1.67,4806.08
190.11,1.67,4773.97
190.11,1.67,4742.56
190.12,1.67,4711.98
190.12,1.68,4682.33
190.12,1.68,4653.72
190.12,1.68,4626.26
190.12,1.68,4600.05
190.12,1.69,4551.75
190.12,1.70,4509.51
190.13,1.71,4473.95
190.13,1.71,4445.59
190.13,1.73,4417.53
190.14,1.78,4447.55
190.14,1.78,4478.68
190.14,1.79,4518.75
190.15,1.80,4567.33
190.15,1.80,4594.53
190.15,1.80,4623.48
190.15,1.81,4653.99
190.15,1.81,4685.88
190.15,1.81,4718.97
190.15,1.81,4753.04
190.15,1.81,4787.90
190.15,1.81,4823.32
190.15,1.81,4859.12
190.16,1.81,4895.10
190.16,1.81,4931.09
190.16,1.81,4966.92
190.16,1.81,5002.42
190.16,1.81,5037.47
190.16,1.81,5071.90
190.16,1.80,5105.61
190.16,1.80,5138.48
190.16,1.80,5170.37
190.16,1.80,5201.18
190.17,1.79,5230.79
190.17,1.79,5259.09
190.17,1.79,5285.98
190.17,1.78,5311.35
190.17,1.78,5357.20
190.17,1.77,5395.91
190.17,1.76,5426.79
190.18,1.74,5457.16
190.19,1.70,5420.12
190.19,1.70,5385.91
190.19,1.69,5343.51
190.19,1.69,5293.86
190.19,1.69,5266.66
190.19,1.69,5238.05
190.20,1.69,5208.18
190.20,1.69,5177.20
190.20,1.69,5145.26
190.20,1.69,5112.51
190.20,1.69,5079.10
190.20,1.69,5045.18
190.20,1.69,5010.90
190.20,1.69,4976.41
190.20,1.69,4941.86
190.20,1.69,4907.37
190.21,1.69,4873.08
190.21,1.69,4839.13
190.21,1.69,4805.63
190.21,1.69,4772.72
190.21,1.70,4740.52
190.21,1.70,4709.15
190.21,1.70,4678.72
190.21,1.70,4649.35
190.21,1.71,4621.13
190.21,1.71,4594.17
190.22,1.71,4568.57
190.22,1.72,4521.79
190.22,1.73,4481.45
190.22,1.73,4448.13
190.22,1.74,4422.32
190.23,1.76,4394.81
190.23,1.80,4429.81
190.24,1.81,4460.02
190.24,1.82,4499.23
190.24,1.82,4547.08
190.24,1.83,4574.01
190.24,1.83,4602.75
190.24,1.83,4633.14
190.24,1.83,4665.01
190.25,1.83,4698.15
190.25,1.84,4732.39
190.25,1.84,4767.50
190.25,1.84,4803.28
190.25,1.84,4839.53
190.25,1.84,4876.06
190.25,1.84,4912.68
190.25,1.84,4949.21
190.25,1.84,4985.50
190.25,1.83,5021.39
190.26,1.83,5056.73
190.26,1.83,5091.39
190.26,1.83,5125.26
190.26,1.83,5158.21
190.26,1.82,5190.11
190.26,1.82,5220.86
190.26,1.82,5250.33
190.26,1.82,5278.42
190.26,1.81,5305.02
190.26,1.81,5330.04
190.27,1.80,5374.95
190.27,1.79,5412.41
190.27,1.78,5441.77
190.27,1.76,5469.28
190.28,1.73,5435.69
190.28,1.72,5403.04
190.29,1.72,5361.83
190.29,1.71,5312.95
190.29,1.71,5285.97
190.29,1.71,5257.48
190.29,1.71,5227.62
190.29,1.71,5196.54
190.29,1.71,5164.40
190.29,1.71,5131.33
190.29,1.71,5097.50
190.30,1.71,5063.07
190.30,1.71,5028.17
190.30,1.71,4992.97
190.30,1.71,4957.61
190.30,1.71,4922.22
190.30,1.71,4886.96
190.30,1.71,4851.95
190.30,1.71,4817.32
190.30,1.72,4783.20
190.30,1.72,4749.70
190.31,1.72,4716.96
190.31,1.72,4685.10
190.31,1.72,4654.22
190.31,1.73,4624.42
190.31,1.73,4595.83
190.31,1.73,4568.52
190.31,1.73,4542.59
190.31,1.74,4495.25
190.32,1.75,4454.44
190.32,1.76,4420.72
190.32,1.77,4394.57
190.32,1.78,4366.59
190.33,1.82,4401.22
190.33,1.83,4431.41
190.33,1.84,4470.68
190.34,1.85,4518.79
190.34,1.85,4545.95
190.34,1.85,4575.02
190.34,1.86,4605.84
190.34,1.86,4638.23
190.34,1.86,4672.02
190.34,1.86,4707.00
190.34,1.86,4742.97
190.34,1.86,4779.71
190.35,1.87,4817.01
190.35,1.87,4854.68
190.35,1.87,4892.51
190.35,1.86,4930.34
190.35,1.86,4967.97
190.35,1.86,5005.26
190.35,1.86,5042.05
190.35,1.86,5078.20
190.35,1.86,5113.58
190.35,1.86,5148.07
190.36,1.85,5181.56
190.36,1.85,5213.92
190.36,1.85,5245.04
190.36,1.85,5274.81
190.36,1.84,5303.12
190.36,1.84,5329.88
190.36,1.83,5355.00
190.36,1.83,5399.91
190.37,1.82,5437.17
190.37,1.81,5466.11
190.37,1.79,5492.72
190.38,1.76,5455.42
190.38,1.75,5421.62
190.38,1.74,5379.15
190.38,1.74,5328.92
190.39,1.74,5301.23
190.39,1.74,5272.01
190.39,1.74,5241.40
190.39,1.73,5209.56
190.39,1.73,5176.62
190.39,1.73,5142.75
190.39,1.73,5108.09
190.39,1.73,5072.81
190.39,1.73,5037.05
190.39,1.73,5000.97
190.40,1.73,4964.70
190.40,1.73,4928.40
190.40,1.74,4892.21
190.40,1.74,4856.26
190.40,1.74,4820.68
190.40,1.74,4785.59
190.40,1.74,4751.13
190.40,1.74,4717.42
190.40,1.75,4684.57
190.40,1.75,4652.71
190.41,1.75,4621.94
190.41,1.75,4592.37
190.41,1.76,4564.09
190.41,1.76,4537.20
190.41,1.76,4511.80
190.41,1.77,4465.76
190.41,1.78,4426.58
190.42,1.78,4394.79
190.42,1.80,4361.96
190.43,1.85,4393.45
190.43,1.86,4426.95
190.43,1.87,4469.54
190.43,1.88,4520.85
190.44,1.88,4549.53
190.44,1.88,4580.04
190.44,1.88,4612.21
190.44,1.89,4645.88
190.44,1.89,4680.84
190.44,1.89,4716.91
190.44,1.89,4753.86
190.44,1.89,4791.50
190.44,1.89,4829.61
190.44,1.89,4867.99
190.45,1.89,4906.47
190.45,1.89,4944.85
190.45,1.89,4982.98
190.45,1.89,5020.68
190.45,1.89,5057.81
190.45,1.89,5094.24
190.45,1.88,5129.83
190.45,1.88,5164.47
190.45,1.88,5198.02
190.45,1.88,5230.38
190.46,1.87,5261.43
190.46,1.87,5291.05
190.46,1.87,5319.16
190.46,1.86,5345.66
190.46,1.85,5393.41
190.46,1.84,5433.58
190.46,1.83,5465.50
190.47,1.82,5496.61
190.48,1.78,5470.82
190.48,1.78,5439.38
190.48,1.77,5398.96
190.48,1.77,5350.43
190.48,1.76,5323.45
190.48,1.76,5294.84
190.48,1.76,5264.75
190.49,1.76,5233.33
190.49,1.76,5200.73
190.49,1.76,5167.10
190.49,1.76,5132.59
190.49,1.76,5097.36
190.49,1.76,5061.57
190.49,1.76,5025.37
190.49,1.76,4988.90
190.49,1.76,4952.32
190.49,1.76,4915.77
190.50,1.76,4879.40
190.50,1.76,4843.33
190.50,1.76,4807.70
190.50,1.76,4772.63
190.50,1.77,4738.25
190.50,1.77,4704.69
190.50,1.77,4672.05
190.50,1.77,4640.46
190.50,1.78,4610.03
190.50,1.78,4580.85
190.51,1.78,4553.02
190.51,1.78,4526.65
190.51,1.79,4478.58
190.51,1.80,4437.29
190.51,1.81,4403.28
190.51,1.82,4377.05
190.52,1.83,4349.49
190.53,1.87,4386.28
190.53,1.88,4417.31
190.53,1.89,4457.49
190.53,1.90,4506.60
190.53,1.90,4534.31
190.53,1.91,4563.96
190.53,1.91,4595.40
190.54,1.91,4628.46
190.54,1.91,4662.96
190.54,1.91,4698.72
190.54,1.92,4735.52
190.54,1.92,4773.15
190.54,1.92,4811.41
190.54,1.92,4850.08
190.54,1.92,4888.98
190.54,1.92,4927.91
190.54,1.92,4966.69
190.55,1.92,5005.16
190.55,1.91,5043.15
190.55,1.91,5080.51
190.55,1.91,5117.12
190.55,1.91,5152.85
190.55,1.91,5187.58
190.55,1.90,5221.19
190.55,1.90,5253.56
190.55,1.90,5284.58
190.55,1.90,5314.14
190.56,1.89,5342.14
190.56,1.89,5368.49
190.56,1.88,5415.83
190.56,1.87,5455.48
190.56,1.86,5486.77
190.57,1.84,5516.75
190.57,1.81,5487.50
190.58,1.80,5455.09
190.58,1.79,5413.67
190.58,1.79,5364.08
190.58,1.79,5336.56
190.58,1.79,5307.40
190.58,1.78,5276.75
190.58,1.78,5244.76
190.58,1.78,5211.57
190.59,1.78,5177.33
190.59,1.78,5142.21
190.59,1.78,5106.36
190.59,1.78,5069.93
190.59,1.78,5033.07
190.59,1.78,4995.94
190.59,1.78,4958.68
190.59,1.78,4921.45
190.59,1.78,4884.37
190.59,1.79,4847.59
190.60,1.79,4811.23
190.60,1.79,4775.41
190.60,1.79,4740.26
190.60,1.79,4705.91
190.60,1.79,4672.47
190.60,1.80,4640.06
190.60,1.80,4608.79
190.60,1.80,4578.76
190.60,1.80,4550.06
190.60,1.81,4522.79
190.61,1.81,4497.05
190.61,1.82,4450.44
190.61,1.82,4410.84
190.61,1.83,4378.75
190.61,1.85,4345.67
190.62,1.90,4377.46
190.63,1.91,4411.15
190.63,1.92,4453.99
190.63,1.93,4505.69
190.63,1.93,4534.66
190.63,1.93,4565.52
190.63,1.94,4598.12
190.63,1.94,4632.29
190.64,1.94,4667.86
190.64,1.94,4704.62
190.64,1.94,4742.36
190.64,1.94,4780.87
190.64,1.94,4819.94
190.64,1.94,4859.37
190.64,1.94,4898.96
190.64,1.94,4938.53
190.64,1.94,4977.90
190.64,1.94,5016.89
190.65,1.94,5055.36
190.65,1.94,5093.16
190.65,1.94,5130.16
190.65,1.93,5166.23
190.65,1.93,5201.27
190.65,1.93,5235.14
190.65,1.93,5267.73
190.65,1.92,5298.93
190.65,1.92,5328.63
190.65,1.92,5356.73
190.66,1.91,5383.15
190.66,1.90,5430.55
190.66,1.90,5470.13
190.66,1.89,5501.24
190.66,1.87,5530.75
190.67,1.83,5499.03
190.67,1.82,5465.77
190.68,1.82,5423.40
190.68,1.81,5372.80
190.68,1.81,5344.74
190.68,1.81,5315.02
190.68,1.81,5283.81
190.68,1.81,5251.23
190.68,1.81,5217.44
190.68,1.81,5182.60
190.69,1.80,5146.86
190.69,1.80,5110.37
190.69,1.80,5073.30
190.69,1.80,5035.78
190.69,1.80,4997.99
190.69,1.81,4960.05
190.69,1.81,4922.13
190.69,1.81,4884.35
190.69,1.81,4846.87
190.69,1.81,4809.79
190.70,1.81,4773.26
190.70,1.81,4737.39
190.70,1.81,4702.31
190.70,1.82,4668.14
190.70,1.82,4635.00
190.70,1.82,4602.99
190.70,1.82,4572.21
190.70,1.83,4542.75
190.70,1.83,4514.73
190.70,1.83,4488.21
190.71,1.84,4440.03
190.71,1.85,4398.82
190.71,1.85,4365.09
190.71,1.86,4339.28
190.72,1.88,4312.85
190.72,1.92,4339.65
190.72,1.93,4366.83
190.73,1.94,4403.20
190.73,1.95,4448.71
190.73,1.95,4474.79
190.73,1.95,4502.99
190.73,1.96,4533.19
190.73,1.96,4565.24
190.73,1.96,4598.98
190.73,1.96,4634.26
190.74,1.96,4670.88
190.74,1.97,4708.64
190.74,1.97,4747.35
190.74,1.97,4786.78
190.74,1.97,4826.72
190.74,1.97,4866.97
190.74,1.97,4907.34
190.74,1.97,4947.64
190.74,1.97,4987.68
190.74,1.97,5027.31
190.75,1.97,5066.38
190.75,1.96,5104.73
190.75,1.96,5142.24
190.75,1.96,5178.79
190.75,1.96,5214.26
190.75,1.96,5248.52
190.75,1.95,5281.46
190.75,1.95,5312.97
190.75,1.95,5342.94
190.75,1.94,5371.27
190.76,1.94,5397.87
190.76,1.93,5445.52
190.76,1.92,5485.18
190.76,1.91,5516.22
190.76,1.89,5545.38
190.77,1.86,5511.61
190.77,1.85,5477.62
190.78,1.84,5434.47
190.78,1.84,5383.05
190.78,1.84,5354.57
190.78,1.83,5324.44
190.78,1.83,5292.79
190.78,1.83,5259.77
190.78,1.83,5225.53
190.78,1.83,5190.24
190.79,1.83,5154.03
190.79,1.83,5117.07
190.79,1.83,5079.51
190.79,1.83,5041.52
190.79,1.83,5003.23
190.79,1.83,4964.79
190.79,1.83,4926.37
190.79,1.83,4888.09
190.79,1.83,4850.09
190.79,1.83,4812.50
190.80,1.83,4775.44
190.80,1.84,4739.05
190.80,1.84,4703.44
190.80,1.84,4668.73
190.80,1.84,4635.04
190.80,1.84,4602.49
190.80,1.85,4571.16
190.80,1.85,4541.17
190.80,1.85,4512.60
190.80,1.85,4485.54
190.81,1.86,4460.08
190.81,1.87,4414.24
190.81,1.87,4375.65
190.81,1.88,4344.79
190.81,1.90,4313.88
190.82,1.94,4340.20
190.83,1.96,4371.22
190.83,1.97,4411.48
190.83,1.97,4460.83
190.83,1.98,4488.79
190.83,1.98,4518.81
190.83,1.98,4550.74
190.83,1.99,4584.44
190.83,1.99,4619.75
190.84,1.99,4656.47
190.84,1.99,4694.42
190.84,1.99,4733.39
190.84,1.99,4773.16
190.84,1.99,4813.53
190.84,1.99,4854.28
190.84,1.99,4895.22
190.84,1.99,4936.14
190.84,1.99,4976.88
190.84,1.99,5017.26
190.85,1.99,5057.12
190.85,1.99,5096.30
190.85,1.99,5134.69
190.85,1.99,5172.15
190.85,1.98,5208.57
190.85,1.98,5243.82
190.85,1.98,5277.78
190.85,1.98,5310.35
190.85,1.97,5341.42
190.85,1.97,5370.89
190.86,1.97,5398.67
190.86,1.96,5424.66
190.86,1.95,5470.92
190.86,1.94,5509.00
190.86,1.93,5538.27
190.87,1.92,5564.49
190.87,1.88,5536.16
190.87,1.88,5504.74
190.88,1.87,5463.81
190.88,1.86,5414.22
190.88,1.86,5386.49
190.88,1.86,5356.98
190.88,1.86,5325.86
190.88,1.86,5293.25
190.88,1.85,5259.31
190.88,1.85,5224.20
190.89,1.85,5188.06
190.89,1.85,5151.05
190.89,1.85,5113.34
190.89,1.85,5075.07
190.89,1.85,5036.41
190.89,1.85,4997.50
190.89,1.85,4958.49
190.89,1.85,4919.54
190.89,1.85,4880.78
190.89,1.86,4842.34
190.90,1.86,4804.36
190.90,1.86,4766.97
190.90,1.86,4730.28
190.90,1.86,4694.41
190.90,1.86,4659.50
190.90,1.87,4625.66
190.90,1.87,4592.98
190.90,1.87,4561.57
190.90,1.87,4531.53
190.90,1.88,4502.95
190.91,1.88,4475.91
190.91,1.88,4450.51
190.91,1.89,4404.89
190.91,1.90,4366.63
190.91,1.91,4336.19
190.92,1.92,4306.08
190.92,1.97,4335.60
190.93,1.98,4367.45
190.93,1.99,4408.58
190.93,2.00,4458.83
190.93,2.00,4487.24
190.93,2.01,4517.71
190.93,2.01,4550.11
190.93,2.01,4584.28
190.94,2.01,4620.07
190.94,2.02,4657.28
190.94,2.02,4695.72
190.94,2.02,4735.19
190.94,2.02,4775.47
190.94,2.02,4816.34
190.94,2.02,4857.59
190.94,2.02,4899.03
190.94,2.02,4940.46
190.94,2.02,4981.69
190.95,2.02,5022.57
190.95,2.02,5062.91
190.95,2.02,5102.58
190.95,2.01,5141.44
190.95,2.01,5179.36
190.95,2.01,5216.23
190.95,2.01,5251.90
190.95,2.01,5286.28
190.95,2.00,5319.23
190.95,2.00,5350.66
190.96,2.00,5380.47
190.96,1.99,5408.55
190.96,1.99,5434.82
190.96,1.98,5481.57
190.96,1.97,5520.01
190.96,1.96,5549.55
190.97,1.94,5575.99
190.97,1.91,5547.32
190.98,1.90,5515.55
190.98,1.89,5474.19
190.98,1.89,5424.05
190.98,1.89,5396.01
190.98,1.88,5366.16
190.98,1.88,5334.65
190.98,1.88,5301.64
190.98,1.88,5267.26
190.99,1.88,5231.67
190.99,1.88,5195.04
190.99,1.88,5157.51
190.99,1.87,5119.25
190.99,1.87,5080.41
190.99,1.87,5041.15
190.99,1.87,5001.63
190.99,1.88,4961.98
190.99,1.88,4922.36
190.99,1.88,4882.91
191.00,1.88,4843.77
191.00,1.88,4805.07
191.00,1.88,4766.94
191.00,1.88,4729.49
191.00,1.88,4692.84
191.00,1.89,4657.13
191.00,1.89,4622.46
191.00,1.89,4588.94
191.00,1.89,4556.67
191.00,1.90,4525.75
191.01,1.90,4496.28
191.01,1.90,4468.34
191.01,1.90,4442.01
191.01,1.91,4394.51
191.01,1.92,4354.34
191.01,1.93,4321.99
191.02,1.94,4289.00
191.03,2.00,4324.04
191.03,2.01,4358.78
191.03,2.02,4402.81
191.03,2.02,4428.25
191.03,2.02,4455.92
191.03,2.03,4485.71
191.03,2.03,4517.52
191.04,2.03,4551.20
191.04,2.04,4586.60
191.04,2.04,4623.55
191.04,2.04,4661.86
191.04,2.04,4701.34
191.04,2.04,4741.76
191.04,2.04,4782.93
191.04,2.05,4824.63
191.04,2.05,4866.64
191.04,2.05,4908.78
191.05,2.04,4950.85
191.05,2.04,4992.67
191.05,2.04,5034.07
191.05,2.04,5074.89
191.05,2.04,5114.98
191.05,2.04,5154.22
191.05,2.04,5192.47
191.05,2.03,5229.62
191.05,2.03,5265.54
191.05,2.03,5300.12
191.06,2.03,5333.24
191.06,2.02,5364.80
191.06,2.02,5394.70
191.06,2.02,5422.84
191.06,2.01,5449.14
191.06,2.00,5495.83
191.06,1.99,5534.09
191.07,1.98,5563.32
191.07,1.96,5589.08
191.08,1.93,5557.96
191.08,1.92,5525.33
191.08,1.92,5483.02
191.08,1.91,5431.90
191.08,1.91,5403.35
191.08,1.91,5372.99
191.08,1.90,5340.97
191.09,1.90,5307.44
191.09,1.90,5272.54
191.09,1.90,5236.44
191.09,1.90,5199.28
191.09,1.90,5161.23
191.09,1.90,5122.46
191.09,1.90,5083.10
191.09,1.90,5043.33
191.09,1.90,5003.30
191.09,1.90,4963.16
191.10,1.90,4923.05
191.10,1.90,4883.13
191.10,1.90,4843.52
191.10,1.90,4804.37
191.10,1.90,4765.78
191.10,1.90,4727.90
191.10,1.91,4690.83
191.10,1.91,4654.70
191.10,1.91,4619.63
191.10,1.91,4585.73
191.11,1.92,4553.08
191.11,1.92,4521.81
191.11,1.92,4491.98
191.11,1.92,4463.69
191.11,1.93,4437.04
191.11,1.93,4388.92
191.11,1.94,4348.16
